"Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"ETS-RC-10","abundantly","một cách dồi dào, phong phú","adverb","/əˈbʌn.dənt.li/","The garden is abundantly filled with colorful flowers.","Khu vườn tràn ngập những bông hoa đầy màu sắc."
"ETS-RC-10","momentarily","trong giây lát, ngay lập tức","adverb","/ˌmoʊ.mənˈter.əl.i/","The technician will be with you momentarily.","Kỹ thuật viên sẽ đến với bạn ngay lập tức."
"ETS-RC-10","protocol","quy tắc, thủ tục chính thức","noun","/ˈproʊ.t̬ə.kɑːl/","The new security protocol requires employees to wear ID badges at all times.","Quy tắc bảo mật mới yêu cầu nhân viên luôn đeo thẻ ID."
"ETS-RC-10","chaotic","hỗn loạn, lộn xộn","adj","/keɪˈɑː.t̬ɪk/","The situation became chaotic after the sudden announcement.","Tình hình trở nên hỗn loạn sau thông báo đột ngột."
"ETS-RC-10","benefits package","gói quyền lợi cho nhân viên","noun","/ˈbenɪfɪts ˌpækɪdʒ/","The company offers a competitive benefits package to attract top talent.","Công ty cung cấp gói quyền lợi cạnh tranh để thu hút nhân tài."
"ETS-RC-10","adapt to","thích nghi với","verb","/əˈdæpt tuː/","Employees must adapt to new technologies to remain competitive.","Nhân viên phải thích nghi với công nghệ mới để duy trì khả năng cạnh tranh."
"ETS-RC-10","solicit","kêu gọi, yêu cầu hoặc tìm kiếm hỗ trợ","verb","/səˈlɪs.ɪt/","The charity is soliciting donations to help disaster victims.","Tổ chức từ thiện đang kêu gọi quyên góp để giúp đỡ nạn nhân thiên tai."
"ETS-RC-10","festivity","lễ hội","noun","/fesˈtɪv.ə.t̬i/","The streets were filled with music and festivity during the New Year celebration.","Các con phố tràn ngập âm nhạc và lễ hội trong dịp Tết."
"ETS-RC-10","imposing","ấn tượng, uy nghi, gây cảm giác mạnh mẽ","adj","/ɪmˈpoʊ.zɪŋ/","The city hall is an imposing building with tall columns.","Tòa thị chính là một tòa nhà ấn tượng với những cột cao."
"ETS-RC-10","abandoned","bị bỏ hoang, bị bỏ rơi","adj","/əˈbæn.dənd/","The abandoned warehouse will be converted into an art gallery.","Nhà kho bị bỏ hoang sẽ được chuyển thành phòng trưng bày nghệ thuật."
"ETS-RC-10","subsequently","sau đó","adverb","/ˈsʌb.sɪ.kwənt.li/","The project was delayed and subsequently canceled.","Dự án bị trì hoãn và sau đó bị hủy."
"ETS-RC-10","restore","khôi phục trạng thái ban đầu","verb","/rɪˈstɔːr/","The team worked to restore the old theater to its former glory.","Nhóm đã làm việc để khôi phục nhà hát cũ về vẻ huy hoàng ban đầu."
"ETS-RC-10","conversely","ngược lại","adverb","/ˈkɑːn.vɜːrs.li/","The south of the country is hot and dry; conversely, the north is cool and wet.","Phía nam của đất nước nóng và khô; ngược lại, phía bắc mát mẻ và ẩm ướt."
"ETS-RC-10","alert","cảnh giác, chú ý","adj","/əˈlɜːrt/","Drivers must remain alert while driving in bad weather.","Tài xế phải luôn cảnh giác khi lái xe trong thời tiết xấu."
"ETS-RC-10","corrupted","bị hỏng hoặc tha hóa","adj","/kəˈrʌp.tɪd/","The file was corrupted and could not be opened.","Tệp đã bị hỏng và không thể mở được."
"ETS-RC-10","dependable","đáng tin cậy","adj","/dɪˈpen.də.bəl/","We are looking for a dependable employee who can work under pressure.","Chúng tôi đang tìm một nhân viên đáng tin cậy có thể làm việc dưới áp lực."
"ETS-RC-10","transformer","máy biến áp","noun","/trænsˈfɔːr.mɚ/","The power company replaced an old transformer to improve efficiency.","Công ty điện đã thay máy biến áp cũ để cải thiện hiệu suất."
"ETS-RC-10","outage","mất điện hoặc ngừng hoạt động dịch vụ","noun","/ˈaʊ.t̬ɪdʒ/","The factory had to stop production due to a power outage.","Nhà máy phải dừng sản xuất do mất điện."
"ETS-RC-10","minimize","giảm thiểu","verb","/ˈmɪn.ə.maɪz/","We must take action to minimize the risks of accidents.","Chúng ta phải hành động để giảm thiểu nguy cơ tai nạn."
"ETS-RC-10","invention","phát minh, sáng chế","noun","/ɪnˈven.ʃən/","The telephone is one of the most important inventions in history.","Điện thoại là một trong những phát minh quan trọng nhất trong lịch sử."
"ETS-RC-10","deletion","sự xóa bỏ","noun","/dɪˈliː.ʃən/","The deletion of old files freed up space on the server.","Việc xóa các tệp cũ đã giải phóng dung lượng trên máy chủ."
"ETS-RC-10","diagnostic","liên quan đến chẩn đoán","adj","/ˌdaɪ.əɡˈnɑː.stɪk/","The mechanic ran a diagnostic test on the car engine.","Thợ sửa xe đã chạy kiểm tra chẩn đoán động cơ ô tô."
"ETS-RC-10","pharmaceuticals","dược phẩm","noun","/ˌfɑːr.məˈsuː.t̬ɪ.kəlz/","The company specializes in the production of high-quality pharmaceuticals.","Công ty chuyên sản xuất dược phẩm chất lượng cao."
"ETS-RC-10","trespass","xâm nhập trái phép","verb","/ˈtres.pæs/","The sign warned people not to trespass on private property.","Biển cảnh báo mọi người không được xâm nhập vào tài sản riêng."
"ETS-RC-10","clog","làm tắc nghẽn, chặn lại","verb","/klɑːɡ/","Leaves can clog the drain and cause flooding.","Lá cây có thể làm tắc cống và gây ngập lụt."
"ETS-RC-10","custodian","người trông coi tài sản, tòa nhà","noun","/kʌsˈtoʊ.di.ən/","The custodian locked the building after everyone left.","Người trông coi khóa tòa nhà sau khi mọi người rời đi."
"ETS-RC-10","inviting","hấp dẫn, lôi cuốn","adj","/ɪnˈvaɪ.t̬ɪŋ/","The restaurant has an inviting atmosphere with warm lighting.","Nhà hàng có không khí hấp dẫn với ánh sáng ấm áp."
"ETS-RC-10","flourish","phát triển mạnh mẽ","verb","/ˈflɝː.ɪʃ/","The company continues to flourish despite the economic downturn.","Công ty tiếp tục phát triển mạnh mẽ bất chấp suy thoái kinh tế."
"ETS-RC-10","demanding","đòi hỏi nhiều nỗ lực, thời gian hoặc kỹ năng","adj","/dɪˈmæn.dɪŋ/","The demanding project required long hours and constant attention.","Dự án đòi hỏi nhiều yêu cầu cần làm việc nhiều giờ và chú ý liên tục."
"ETS-RC-10","rotation","sự xoay vòng, luân chuyển","noun","/roʊˈteɪ.ʃən/","The company uses job rotation to train employees in different skills.","Công ty áp dụng luân chuyển công việc để đào tạo nhân viên nhiều kỹ năng khác nhau."
"ETS-RC-10","value-added tax","thuế giá trị gia tăng (VAT)","noun","/ˌvæl.juː ˈæd.ɪd ˌtæks/","All prices include a 10% value-added tax.","Tất cả giá đều bao gồm 10% thuế giá trị gia tăng."
"ETS-RC-10","automotive","liên quan đến ô tô","adj","/ˌɑː.t̬əˈmoʊ.t̬ɪv/","She works for an automotive parts manufacturer.","Cô ấy làm việc cho một nhà sản xuất phụ tùng ô tô."
"ETS-RC-10","make a name","tạo dựng danh tiếng","verb","/meɪk ə neɪm/","She made a name for herself in the fashion industry.","Cô ấy đã tạo dựng tên tuổi trong ngành thời trang."
"ETS-RC-10","forthcoming","sắp diễn ra; sẵn sàng cung cấp thông tin","adj","/ˌfɔːrθˈkʌm.ɪŋ/","The company will announce its forthcoming product launch next week.","Công ty sẽ công bố việc ra mắt sản phẩm sắp tới vào tuần sau."
"ETS-RC-10","automated","được tự động hóa","adj","/ˈɑː.t̬ə.meɪ.t̬ɪd/","The company invested in automated machinery to improve productivity.","Công ty đã đầu tư vào máy móc tự động hóa để nâng cao năng suất."
"ETS-RC-10","in particular","đặc biệt là","adverb","/ɪn pɚˈtɪk.jə.lɚ/","I enjoy outdoor activities, in particular hiking and cycling.","Tôi thích các hoạt động ngoài trời, đặc biệt là leo núi và đạp xe."
"ETS-RC-10","recruiting","tuyển dụng nhân sự","noun","/rɪˈkruː.tɪŋ/","The company is expanding and actively recruiting new employees.","Công ty đang mở rộng và tích cực tuyển dụng nhân viên mới."
"ETS-RC-10","slate","danh sách ứng cử viên hoặc lịch trình đã lên kế hoạch","noun","/sleɪt/","The committee announced a slate of candidates for the board election.","Ủy ban công bố danh sách ứng cử viên cho cuộc bầu cử hội đồng."
"ETS-RC-10","demolish","phá hủy, dỡ bỏ công trình","verb","/dɪˈmɑː.lɪʃ/","The city plans to demolish the old stadium to build a shopping mall.","Thành phố dự định phá dỡ sân vận động cũ để xây trung tâm mua sắm."
"ETS-RC-10","given that","xét đến việc","conjunction","/ˈɡɪv.ən ðæt/","Given that it is raining, the event will be held indoors.","Xét đến việc trời đang mưa, sự kiện sẽ được tổ chức trong nhà."
"ETS-RC-10","outdated","lỗi thời, không còn phù hợp","adj","/ˌaʊtˈdeɪ.t̬ɪd/","The company replaced its outdated equipment with modern machines.","Công ty đã thay thế thiết bị lỗi thời bằng máy móc hiện đại."
"ETS-RC-10","increasingly","ngày càng","adverb","/ɪnˈkriː.sɪŋ.li/","The company is becoming increasingly competitive in the market.","Công ty ngày càng cạnh tranh hơn trên thị trường."
"ETS-RC-10","preservation","sự bảo tồn, giữ gìn","noun","/ˌprez.ɚˈveɪ.ʃən/","The organization is dedicated to the preservation of historic buildings.","Tổ chức này dành tâm huyết cho việc bảo tồn các tòa nhà lịch sử."
"ETS-RC-10","decline","giảm sút hoặc từ chối","verb","/dɪˈklaɪn/","Sales declined sharply in the last quarter.","Doanh số giảm mạnh trong quý vừa qua."
"ETS-RC-10","absent","vắng mặt","adj","/ˈæb.sənt/","He was absent from the meeting due to illness.","Anh ấy vắng mặt trong cuộc họp vì bị ốm."
"ETS-RC-10","opt to","chọn làm gì","verb","/ɑːpt tuː/","Many employees opt to work from home to save commuting time.","Nhiều nhân viên chọn làm việc tại nhà để tiết kiệm thời gian đi lại."
"ETS-RC-10","subcontract","giao khoán công việc cho bên khác","verb","/ˈsʌb.kɑːn.trækt/","The company decided to subcontract the cleaning services to a local firm.","Công ty quyết định khoán dịch vụ vệ sinh cho một công ty địa phương."
"ETS-RC-10","refinance","tái cấp vốn","verb","/ˌriːˈfaɪ.næns/","They decided to refinance their mortgage to get a lower interest rate.","Họ quyết định tái cấp vốn khoản vay thế chấp để có lãi suất thấp hơn."
"ETS-RC-10","velocity","tốc độ, vận tốc","noun","/vəˈlɑː.sə.t̬i/","The velocity of the car was measured by a radar gun.","Vận tốc của chiếc xe được đo bằng súng radar."
"ETS-RC-10","novice","người mới bắt đầu, chưa có kinh nghiệm","noun","/ˈnɑː.vɪs/","She is a novice in the field of marketing.","Cô ấy là người mới trong lĩnh vực tiếp thị."
"ETS-RC-10","nestle","nằm gọn, tựa sát vào","verb","/ˈnes.əl/","The cottage nestles in a quiet valley.","Ngôi nhà nhỏ nằm gọn trong thung lũng yên tĩnh."
"ETS-RC-10","persuade","thuyết phục","verb","/pɚˈsweɪd/","We persuaded him to join our team.","Chúng tôi đã thuyết phục anh ấy tham gia nhóm."
"ETS-RC-10","toiletries","đồ dùng vệ sinh cá nhân","noun","/ˈtɔɪ.lə.triz/","The hotel provides free toiletries in every room.","Khách sạn cung cấp đồ dùng vệ sinh cá nhân miễn phí trong mỗi phòng."
"ETS-RC-10","flock","tụ tập, đổ xô đến","verb","/flɑːk/","Tourists flock to the city every summer.","Khách du lịch đổ xô đến thành phố mỗi mùa hè."
"ETS-RC-10","momentum","động lực, đà tiến","noun","/moʊˈmen.t̬əm/","The campaign is gaining momentum as more people join.","Chiến dịch đang có thêm động lực khi nhiều người tham gia."
"ETS-RC-10","superb","tuyệt vời, xuất sắc","adj","/suːˈpɜːrb/","The chef prepared a superb meal for the guests.","Đầu bếp chuẩn bị một bữa ăn tuyệt vời cho khách."
"ETS-RC-10","artificial","nhân tạo, không tự nhiên","adj","/ˌɑːr.t̬əˈfɪʃ.əl/","The store sells artificial flowers that look real.","Cửa hàng bán hoa nhân tạo trông như thật."
"ETS-RC-10","mutually","một cách lẫn nhau","adverb","/ˈmjuː.tʃu.ə.li/","The agreement was mutually beneficial to both companies.","Thỏa thuận có lợi cho cả hai công ty."
"ETS-RC-10","registered mail","thư bảo đảm","noun","/ˈredʒ.ə.stɚd meɪl/","Please send the documents by registered mail to ensure delivery.","Vui lòng gửi tài liệu bằng thư bảo đảm để đảm bảo giao hàng."
"ETS-RC-10","removal","sự loại bỏ hoặc di chuyển","noun","/rɪˈmuː.vəl/","The removal of the old furniture took all day.","Việc dỡ bỏ đồ nội thất cũ mất cả ngày."
"ETS-RC-10","by contrast","trái lại","adverb","/baɪ ˈkɑːn.træst/","The north of the country is mountainous; by contrast, the south is flat.","Phía bắc đất nước có núi; trái lại, phía nam bằng phẳng."
"ETS-RC-10","a number of","một số lượng","determiner","/ə ˈnʌm.bɚ əv/","A number of employees attended the training session.","Một số nhân viên đã tham gia buổi đào tạo."
"ETS-RC-10","personally","về mặt cá nhân","adverb","/ˈpɝː.sən.əl.i/","I personally think the new design is better.","Về cá nhân tôi nghĩ rằng thiết kế mới tốt hơn."
"ETS-RC-10","merchant","người buôn bán","noun","/ˈmɝː.tʃənt/","The merchant sold spices and fabrics in the market.","Người thương nhân bán gia vị và vải ở chợ."
"ETS-RC-10","in terms of","xét về mặt, liên quan đến","preposition","/ɪn tɝːmz əv/","In terms of sales, this year has been our best.","Xét về doanh số, năm nay là tốt nhất của chúng ta."
"ETS-RC-10","preach","giảng đạo, thuyết giảng, khuyên răn","verb","/priːtʃ/","The priest preached to the congregation about kindness.","Linh mục giảng cho giáo dân về lòng tốt."
"ETS-RC-10","summit","hội nghị thượng đỉnh","noun","/ˈsʌm.ɪt/","World leaders will attend the climate change summit next month.","Các nhà lãnh đạo thế giới sẽ tham dự hội nghị thượng đỉnh về biến đổi khí hậu vào tháng tới."
"ETS-RC-10","voucher","phiếu giảm giá","noun","/ˈvaʊ.tʃɚ/","You can use this voucher to get a discount on your next purchase.","Bạn có thể dùng phiếu này để được giảm giá cho lần mua tiếp theo."
