"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Part7_Topics","cuoc-thi-trien-lam-p7","exhibit","buổi trưng bày nghệ thuật","noun","/ɪɡˈzɪb.ɪt/","The art exhibit will feature over 30 works by local painters.","Triển lãm nghệ thuật sẽ trưng bày hơn 30 tác phẩm của các họa sĩ địa phương."
"Part7_Topics","cuoc-thi-trien-lam-p7","judge","giám khảo","noun","/dʒʌdʒ/","A panel of expert judges will review all submissions.","Một ban giám khảo gồm các chuyên gia sẽ đánh giá tất cả các bài dự thi."
"Part7_Topics","cuoc-thi-trien-lam-p7","material","vật liệu hoặc tài liệu sử dụng trong tác phẩm","noun","/məˈtɪr.i.əl/","Participants are required to use eco-friendly materials in their submissions.","Người tham gia được yêu cầu sử dụng vật liệu thân thiện với môi trường trong bài dự thi."
"Part7_Topics","cuoc-thi-trien-lam-p7","nominee","người được đề cử","noun","/ˌnɑː.məˈniː/","Each nominee will be evaluated based on creativity and impact.","Mỗi ứng viên sẽ được đánh giá dựa trên sự sáng tạo và tầm ảnh hưởng."
"Part7_Topics","cuoc-thi-trien-lam-p7","notify","thông báo","verb","/ˈnoʊ.t̬ə.faɪ/","All selected artists will be notified via e-mail by July 10.","Tất cả các nghệ sĩ được chọn sẽ được thông báo qua e-mail trước ngày 10 tháng 7."
"Part7_Topics","cuoc-thi-trien-lam-p7","on a first-come, first-served","theo thứ tự đến trước được phục vụ trước","adv","/ˌfɝːst ˈkʌm ˌfɝːst ˈsɝːvd/","Tickets will be distributed on a first-come, first-served basis.","Vé sẽ được phát theo nguyên tắc đến trước được phục vụ trước."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","track","theo dõi","verb","/træk/","Customers can track their orders online using the confirmation number.","Khách hàng có thể theo dõi đơn hàng trực tuyến bằng số xác nhận."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","shipment","lô hàng gửi đi","noun","/ˈʃɪp.mənt/","The shipment will be delayed due to customs clearance procedures.","Lô hàng sẽ bị trì hoãn do thủ tục thông quan."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","a large volume of","một số lượng lớn","phrase","/ə lɑːrdʒ ˈvɑːl.jum əv/","Our company processes a large volume of orders during the holiday season.","Công ty chúng tôi xử lý một số lượng lớn đơn đặt hàng trong mùa lễ."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","overnight delivery","giao hàng qua đêm","noun","/ˌoʊ.vɚˈnaɪt dɪˈlɪv.ɚ.i/","The customer selected overnight delivery to ensure the package arrives tomorrow.","Khách hàng đã chọn giao hàng qua đêm để đảm bảo gói hàng đến vào ngày mai."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","express","chuyển phát nhanh","adj","/ɪkˈspres/","Please select the express option if you need faster shipping.","Vui lòng chọn tùy chọn chuyển phát nhanh nếu bạn cần giao hàng nhanh hơn."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","expedite","đẩy nhanh","verb","/ˈek.spə.daɪt/","We will expedite the shipping process to meet the deadline.","Chúng tôi sẽ đẩy nhanh quá trình vận chuyển để kịp hạn."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","back order","đơn hàng chờ giao","noun","/ˈbæk ˌɔːr.dɚ/","The item is on back order and will be shipped once it becomes available.","Mặt hàng này hiện đang hết và sẽ được giao khi có hàng trở lại."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","courier","người giao hàng","noun","/ˈkʊr.i.ɚ/","Please leave the package with the courier at the front desk.","Vui lòng để gói hàng cho nhân viên giao hàng tại bàn tiếp tân."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","process","xử lý","verb","/ˈprɑː.ses/","Your order is being processed and will ship within two days.","Đơn hàng của bạn đang được xử lý và sẽ được gửi trong vòng hai ngày."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","stock","hàng tồn kho","noun","/stɑːk/","Our warehouse keeps a large stock of popular items for quick shipping.","Nhà kho của chúng tôi giữ nhiều hàng tồn kho các mặt hàng phổ biến để giao nhanh."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","take long","mất nhiều thời gian","verb","/teɪk lɔːŋ/","Will the delivery take long during the holiday season?","Việc giao hàng có mất nhiều thời gian trong mùa lễ không?"
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","custom order","đơn đặt hàng theo yêu cầu","noun","/ˈkʌs.təm ˈɔːr.dɚ/","Custom orders usually take longer to produce and ship.","Các đơn đặt hàng theo yêu cầu thường mất nhiều thời gian hơn để sản xuất và vận chuyển."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","customer inquiry","thắc mắc của khách hàng","noun","/ˈkʌs.tə.mɚ ˈɪŋ.kwə.ri/","Our customer service team will respond to your inquiry within one business day.","Nhóm chăm sóc khách hàng của chúng tôi sẽ phản hồi thắc mắc của bạn trong vòng một ngày làm việc."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","business day","ngày làm việc","noun","/ˈbɪz.nɪs ˌdeɪ/","Express delivery will arrive within two to four business days.","Giao hàng nhanh sẽ đến trong vòng từ hai đến bốn ngày làm việc."
"Part7_Topics","xu-ly-don-hang-van-chuyen-p7","distance","khoảng cách","noun","/ˈdɪs.təns/","Delivery times may vary depending on the distance to your location.","Thời gian giao hàng có thể khác nhau tùy vào khoảng cách đến địa điểm của bạn."
"Part7_Topics","xuat-ban-p7","autograph","chữ ký của người nổi tiếng","noun","/ˈɔː.tə.ɡræf/","Fans waited in line for hours to get the author’s autograph.","Người hâm mộ xếp hàng nhiều giờ để lấy chữ ký của tác giả."
"Part7_Topics","xuat-ban-p7","biography","tiểu sử người nổi tiếng","noun","/baɪˈɑː.ɡrə.fi/","The publisher is releasing a new biography of the former president.","Nhà xuất bản sắp phát hành tiểu sử mới về cựu tổng thống."
"Part7_Topics","xuat-ban-p7","circulation","số lượng phát hành","noun","/ˌsɝː.kjəˈleɪ.ʃən/","The magazine has a circulation of over 100,000 copies monthly.","Tạp chí có số lượng phát hành hơn 100.000 bản mỗi tháng."
"Part7_Topics","xuat-ban-p7","edit","chỉnh sửa","verb","/ˈed.ɪt/","The manuscript must be edited before the final version is printed.","Bản thảo phải được chỉnh sửa trước khi bản cuối cùng được in."
"Part7_Topics","xuat-ban-p7","edition","phiên bản xuất bản chính thức","noun","/ɪˈdɪʃ.ən/","This is the revised edition with updated content and illustrations.","Đây là phiên bản chỉnh sửa với nội dung và hình minh họa cập nhật."
"Part7_Topics","xuat-ban-p7","format","định dạng","noun","/ˈfɔːr.mæt/","The digital format of the book is available for download.","Định dạng kỹ thuật số của cuốn sách có thể được tải xuống."
"Part7_Topics","xuat-ban-p7","freelancer","người làm việc tự do","noun","/ˈfriː.læn.sɚ/","Carl Deluth is a freelancer who illustrates children's books.","Carl Deluth là người làm việc tự do chuyên vẽ minh họa sách thiếu nhi."
"Part7_Topics","xuat-ban-p7","hardcover","sách bìa cứng","noun","/ˈhɑːrdˌkʌv.ɚ/","The informative guide is now available in hardcover format.","Cuốn hướng dẫn nhiều thông tin hiện đã có bản bìa cứng."
"Part7_Topics","xuat-ban-p7","informative","nhiều thông tin, cung cấp kiến thức","adj","/ɪnˈfɔːr.mə.t̬ɪv/","The article about investment strategies was quite informative.","Bài viết về chiến lược đầu tư rất nhiều thông tin."
"Part7_Topics","xuat-ban-p7","issue","số phát hành (báo, tạp chí)","noun","/ˈɪʃ.uː/","This month's issue of the magazine features an exclusive interview.","Số tạp chí tháng này có cuộc phỏng vấn độc quyền."
"Part7_Topics","xuat-ban-p7","periodical","tạp chí định kỳ","noun","/ˌpɪr.iˈɑː.dɪ.kəl/","The library subscribes to a variety of periodicals.","Thư viện đăng ký nhiều loại tạp chí định kỳ khác nhau."
"Part7_Topics","xuat-ban-p7","publication","sự xuất bản hoặc ấn phẩm đã xuất bản","noun","/ˌpʌb.ləˈkeɪ.ʃən/","The publication of her novel was delayed by the publisher.","Việc xuất bản tiểu thuyết của cô ấy bị trì hoãn bởi nhà xuất bản."
"Part7_Topics","xuat-ban-p7","submission","bài nộp để xét duyệt","noun","/səbˈmɪʃ.ən/","The editor asked the author to shorten the submission to fit the newsletter.","Biên tập viên yêu cầu tác giả rút ngắn bài nộp để phù hợp với bản tin."
"Part7_Topics","xuat-ban-p7","subscription","đăng ký nhận ấn phẩm định kỳ","noun","/səbˈskrɪp.ʃən/","You can get a free mug with your subscription to the magazine.","Bạn có thể nhận một cái cốc miễn phí khi đăng ký nhận tạp chí."
"Part7_Topics","xuat-ban-p7","volume","tập sách hoặc tạp chí","noun","/ˈvɑːl.juːm/","The next volume of the travel magazine will be available this fall.","Tập tiếp theo của tạp chí du lịch sẽ phát hành vào mùa thu này."
"Part7_Topics","hieu-suat-p7","audience","khán giả","noun","/ˈɑː.di.əns/","The presenter spoke clearly to ensure the audience understood the message.","Người thuyết trình nói rõ ràng để đảm bảo khán giả hiểu thông điệp."
"Part7_Topics","hieu-suat-p7","conclusion","phần kết luận hoặc tổng kết","noun","/kənˈkluː.ʒən/","The report's conclusion recommended revising the marketing strategy.","Phần kết luận của báo cáo khuyến nghị điều chỉnh chiến lược tiếp thị."
"Part7_Topics","hieu-suat-p7","costume","trang phục biểu diễn hoặc sự kiện đặc biệt","noun","/ˈkɑː.stuːm/","Each performer wore a traditional costume for the cultural festival.","Mỗi nghệ sĩ mặc một bộ trang phục truyền thống cho lễ hội văn hóa."
"Part7_Topics","hieu-suat-p7","debut","buổi ra mắt","noun","/ˈdeɪ.bjuː/","The singer made her debut at the city opera house last night.","Nữ ca sĩ đã có buổi ra mắt tại nhà hát opera thành phố vào tối qua."
"Part7_Topics","hieu-suat-p7","formal","trang trọng, chính thức","adj","/ˈfɔːr.məl/","Guests are expected to wear formal attire to the award ceremony.","Khách mời được yêu cầu mặc trang phục trang trọng cho buổi lễ trao giải."
"Part7_Topics","hieu-suat-p7","intermission","giờ nghỉ giữa chương trình","noun","/ˌɪn.t̬ɚˈmɪʃ.ən/","Snacks will be available in the lobby during the intermission.","Đồ ăn nhẹ sẽ được phục vụ ở sảnh trong giờ nghỉ giữa chương trình."
"Part7_Topics","hieu-suat-p7","masterpiece","kiệt tác","noun","/ˈmæs.tɚ.piːs/","The sculpture was widely praised as the artist's greatest masterpiece.","Bức điêu khắc được ca ngợi rộng rãi là kiệt tác vĩ đại nhất của nghệ sĩ."
"Part7_Topics","hieu-suat-p7","overwhelming","áp đảo, mạnh mẽ đến mức khó chịu đựng","adj","/ˌoʊ.vɚˈwel.mɪŋ/","The play received overwhelming applause from the audience.","Vở kịch nhận được tràng pháo tay vang dội từ khán giả."
"Part7_Topics","hieu-suat-p7","refrain from","kiềm chế không làm điều gì đó","verb","/rɪˈfreɪn frəm/","Please refrain from talking during the performance.","Vui lòng không nói chuyện trong suốt buổi biểu diễn."
"Part7_Topics","hieu-suat-p7","premiere","buổi ra mắt","noun","/prɪˈmɪr/","The theater will host the premiere of the documentary next Friday.","Nhà hát sẽ tổ chức buổi công chiếu bộ phim tài liệu vào thứ Sáu tới."
"Part7_Topics","hieu-suat-p7","preview","buổi xem trước","noun","/ˈpriː.vjuː/","Invited guests attended a special preview of the new musical.","Khách mời được tham dự buổi xem trước đặc biệt của vở nhạc kịch mới."
"Part7_Topics","hieu-suat-p7","prohibit","cấm, không cho phép","verb","/prəˈhɪb.ɪt/","The venue strictly prohibits photography during the performance.","Địa điểm này nghiêm cấm chụp ảnh trong suốt buổi biểu diễn."
"Part7_Topics","hieu-suat-p7","sequel","phần tiếp theo","noun","/ˈsiː.kwəl/","The studio announced a sequel to the hit movie will be released next summer.","Hãng phim thông báo phần tiếp theo của bộ phim ăn khách sẽ được phát hành vào mùa hè tới."
"Part7_Topics","hieu-suat-p7","star","diễn viên chính","noun","/stɑːr/","The show’s lead star gave a stunning performance.","Diễn viên chính của chương trình đã có một màn trình diễn tuyệt vời."
"Part7_Topics","hieu-suat-p7","usher","người hướng dẫn chỗ ngồi","noun","/ˈʌʃ.ɚ/","The usher checked tickets and guided guests to their seats.","Người soát vé kiểm tra vé và hướng dẫn khách đến chỗ ngồi."
"Part7_Topics","kinh-te-p7","analysis","phân tích","noun","/əˈnæl.ə.sɪs/","The financial analysis revealed a steady increase in company profits.","Phân tích tài chính cho thấy lợi nhuận công ty tăng đều đặn."
"Part7_Topics","kinh-te-p7","commerce","thương mại","noun","/ˈkɑː.mɝːs/","The new trade agreement is expected to boost international commerce.","Hiệp định thương mại mới dự kiến sẽ thúc đẩy thương mại quốc tế."
