"Category","Album","Word","Meaning","PartOfSpeech","Pronunciation","Example_English","Example_Vietnamese"
"Listening_Topics","Lich-lam-viec-LC","cover one’s shift","làm thay ca của ai đó","verb","/ˈkʌv.ɚ wʌnz ʃɪft/","Could you cover my shift this Friday?","Bạn có thể làm thay ca của tôi vào thứ Sáu này không?"
"Listening_Topics","Di-cong-tac-LC","business trip","chuyến công tác","noun","/ˈbɪz.nəs trɪp/","She’s going on a business trip to Tokyo next week.","Cô ấy sẽ đi công tác đến Tokyo vào tuần tới."
"Listening_Topics","Di-cong-tac-LC","accommodations","chỗ ở tạm thời","noun","/əˌkɑː.məˈdeɪ.ʃənz/","The company will cover your travel and accommodations.","Công ty sẽ chi trả chi phí đi lại và chỗ ở của bạn."
"Listening_Topics","Di-cong-tac-LC","reimburse","hoàn tiền lại cho ai đó","verb","/ˌriː.ɪmˈbɝːs/","We will reimburse all travel expenses within five business days.","Chúng tôi sẽ hoàn trả tất cả chi phí đi lại trong vòng năm ngày làm việc."
"Listening_Topics","Di-cong-tac-LC","reimbursement","hoàn tiền chi phí đã trả","noun","/ˌriː.ɪmˈbɝːs.mənt/","Please submit your receipts for reimbursement.","Vui lòng nộp hóa đơn để được hoàn tiền."
"Listening_Topics","Di-cong-tac-LC","reimbursement form","mẫu đơn hoàn tiền","noun","/ˌriː.ɪmˈbɝːs.mənt fɔːrm/","You must complete a reimbursement form to get paid back.","Bạn phải điền mẫu hoàn tiền để được hoàn trả chi phí."
"Listening_Topics","Di-cong-tac-LC","travel expense","chi phí đi công tác","noun","/ˈtræv.əl ɪkˈspens/","Please keep all receipts for travel expenses.","Vui lòng giữ tất cả hóa đơn cho chi phí đi công tác."
"Listening_Topics","Di-cong-tac-LC","travel reimbursement","hoàn tiền chi phí đi công tác","noun","/ˈtræv.əl ˌriː.ɪmˈbɝːs.mənt/","He submitted his receipts for travel reimbursement.","Anh ấy đã nộp hóa đơn để được hoàn tiền công tác."
"Listening_Topics","Di-cong-tac-LC","receipt","hóa đơn hoặc biên lai thanh toán","noun","/rɪˈsiːt/","Please attach all original receipts to the form.","Vui lòng đính kèm tất cả hóa đơn gốc vào biểu mẫu."
"Listening_Topics","Di-cong-tac-LC","accounting department","phòng kế toán","noun","/əˈkaʊn.t̬ɪŋ dɪˈpɑːrt.mənt/","The accounting department will review your reimbursement request.","Phòng kế toán sẽ xem xét yêu cầu hoàn tiền của bạn."
"Listening_Topics","Di-cong-tac-LC","on business","đi công tác","phrase","/ɑːn ˈbɪz.nəs/","Mr. Lee is currently out of the office on business.","Ông Lee hiện đang ra ngoài văn phòng vì công tác."
"Listening_Topics","Di-cong-tac-LC","be out of town","vắng mặt khỏi thành phố","phrase","/bi aʊt əv taʊn/","I’m sorry, Ms. Carter is out of town this week.","Xin lỗi, cô Carter đi khỏi thành phố trong tuần này."
"Listening_Topics","Di-cong-tac-LC","be ready for","sẵn sàng cho điều gì đó","phrase","/bi ˈred.i fɔːr/","The presentation will be ready for the Monday meeting.","Bài thuyết trình sẽ sẵn sàng cho cuộc họp ngày thứ Hai."
"Listening_Topics","Di-cong-tac-LC","get back","quay lại","verb","/ɡet bæk/","I'll get back to the office next Monday.","Tôi sẽ quay lại văn phòng vào thứ Hai tới."
"Listening_Topics","Di-cong-tac-LC","get reimbursement","nhận tiền hoàn lại","verb","/ɡet ˌriː.ɪmˈbɝːs.mənt/","You can get reimbursement for all approved expenses.","Bạn có thể nhận hoàn tiền cho mọi chi phí đã được duyệt."
"Listening_Topics","Di-cong-tac-LC","go away on business","đi công tác","verb","/ɡoʊ əˈweɪ ɑːn ˈbɪz.nəs/","She’s going away on business for a few days.","Cô ấy sẽ đi công tác trong vài ngày."
"Listening_Topics","Di-cong-tac-LC","stay an additional night","ở lại thêm một đêm","verb","/steɪ ən əˈdɪʃ.ən.əl naɪt/","We need to stay an additional night due to the rescheduled meeting.","Chúng tôi cần ở lại thêm một đêm vì cuộc họp bị dời."
"Listening_Topics","Di-cong-tac-LC","pick up a business visa","nhận visa công tác","verb","/pɪk ʌp ə ˈbɪz.nəs ˈviː.zə/","He stopped by the consulate to pick up a business visa.","Anh ấy ghé qua lãnh sự quán để nhận visa công tác."
"Listening_Topics","Di-cong-tac-LC","plan on","dự định làm gì đó","verb","/plæn ɑːn/","We plan on leaving early tomorrow for the airport.","Chúng tôi dự định rời đi sớm vào ngày mai để đến sân bay."
"Listening_Topics","Di-cong-tac-LC","cover expenses","chi trả chi phí","verb","/ˈkʌv.ɚ ɪkˈspensɪz/","The company will cover expenses for transportation and lodging.","Công ty sẽ chi trả chi phí đi lại và chỗ ở."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","client","khách hàng","noun","/ˈklaɪ.ənt/","We have a meeting with an important client this afternoon.","Chúng tôi có một cuộc họp với khách hàng quan trọng vào chiều nay."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","deal","thỏa thuận kinh doanh","noun","/diːl/","They signed a deal with a new distributor.","Họ đã ký thỏa thuận với một nhà phân phối mới."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","account","tài khoản khách hàng","noun","/əˈkaʊnt/","She manages the company’s largest client account.","Cô ấy quản lý tài khoản khách hàng lớn nhất của công ty."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","contract","hợp đồng pháp lý giữa hai bên","noun","/ˈkɑːn.trækt/","The contract will be reviewed before it’s signed.","Hợp đồng sẽ được xem xét trước khi ký."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","contractor","nhà thầu","noun","/ˈkɑːn.træk.tɚ/","The contractor will begin construction next Monday.","Nhà thầu sẽ bắt đầu thi công vào thứ Hai tới."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","estimate","bảng dự toán","noun","/ˈes.tə.mət/","We received a cost estimate from the supplier.","Chúng tôi đã nhận được bảng dự toán chi phí từ nhà cung cấp."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","budget","ngân sách","noun","/ˈbʌdʒ.ɪt/","We need to prepare a budget for next quarter’s marketing campaign.","Chúng tôi cần chuẩn bị ngân sách cho chiến dịch marketing quý tới."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","proposal","đề xuất chính thức cho dự án hoặc kế hoạch","noun","/prəˈpoʊ.zəl/","The client asked us to submit a formal proposal.","Khách hàng yêu cầu chúng tôi nộp đề xuất chính thức."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","overseas","ở nước ngoài","adj","/ˌoʊ.vɚˈsiːz/","The company is planning to expand into overseas markets.","Công ty đang lên kế hoạch mở rộng sang thị trường nước ngoài."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","renew","gia hạn hoặc làm mới","verb","/rɪˈnuː/","We need to renew our contract with the supplier by Friday.","Chúng tôi cần gia hạn hợp đồng với nhà cung cấp trước thứ Sáu."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","deal with","xử lý, giải quyết hoặc làm việc với ai đó","verb","/diːl wɪð/","He deals with international clients on a daily basis.","Anh ấy làm việc với khách hàng quốc tế hàng ngày."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","do business with","hợp tác làm ăn với ai đó","verb","/duː ˈbɪz.nəs wɪð/","We’ve been doing business with that firm for over ten years.","Chúng tôi đã hợp tác kinh doanh với công ty đó hơn mười năm."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","cooperate with","hợp tác với ai đó","verb","/koʊˈɑː.pə.reɪt wɪð/","We’re looking to cooperate with local distributors.","Chúng tôi đang tìm cách hợp tác với các nhà phân phối địa phương."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","provide – with","cung cấp cho ai đó thứ gì đó","verb","/prəˈvaɪd wɪð/","We will provide you with all necessary documents.","Chúng tôi sẽ cung cấp cho bạn tất cả tài liệu cần thiết."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","take – out","ký hợp đồng hoặc vay mượn dịch vụ/tài chính","verb","/teɪk aʊt/","We took out a one-year service contract with the vendor.","Chúng tôi đã ký hợp đồng dịch vụ một năm với nhà cung cấp."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","take – to","đưa ai đó đến nơi gặp gỡ hoặc sự kiện","verb","/teɪk tuː/","I'll take the client to the manufacturing site this afternoon.","Tôi sẽ đưa khách hàng đến nhà máy vào chiều nay."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","exceed a budget","vượt ngân sách","verb","/ɪkˈsiːd ə ˈbʌdʒ.ɪt/","The renovation project exceeded the initial budget by 10%.","Dự án cải tạo đã vượt ngân sách ban đầu 10%."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","go over the budget","vượt ngân sách","verb","/ɡoʊ ˈoʊ.vɚ ðə ˈbʌdʒ.ɪt/","They went over the budget due to unexpected travel costs.","Họ đã vượt ngân sách vì chi phí đi lại ngoài dự kiến."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","credit an account","ghi có vào tài khoản","verb","/ˈkred.ɪt ən əˈkaʊnt/","We will credit your account within three business days.","Chúng tôi sẽ ghi có vào tài khoản của bạn trong vòng ba ngày làm việc."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","sign a contract","ký hợp đồng","verb","/saɪn ə ˈkɑːn.trækt/","Both parties will sign the contract by the end of the week.","Cả hai bên sẽ ký hợp đồng vào cuối tuần."
"Listening_Topics","Hop-tac-kinh-doanh-giao-dich-LC","write a contract","soạn thảo hợp đồng","verb","/raɪt ə ˈkɑːn.trækt/","Our legal department will write the contract this afternoon.","Bộ phận pháp lý của chúng tôi sẽ soạn hợp đồng vào chiều nay."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","hold","tổ chức sự kiện","verb","/hoʊld/","They will hold the annual conference in Chicago this year.","Họ sẽ tổ chức hội nghị thường niên tại Chicago năm nay."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","anniversary","ngày kỷ niệm","noun","/ˌæn.əˈvɝː.sɚ.i/","The firm is celebrating its 25th anniversary this year.","Công ty đang kỷ niệm 25 năm thành lập trong năm nay."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","reception","buổi tiếp đón hoặc tiệc chiêu đãi","noun","/rɪˈsep.ʃən/","There will be a reception following the award ceremony.","Sẽ có tiệc chiêu đãi sau buổi lễ trao giải."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","banquet","tiệc trang trọng","noun","/ˈbæŋ.kwɪt/","The awards banquet will be held at the city hall.","Tiệc trao giải sẽ được tổ chức tại tòa thị chính."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","farewell party","tiệc chia tay","noun","/ˌferˈwel ˈpɑːr.t̬i/","We’re planning a farewell party for Mr. Jenkins next Friday.","Chúng tôi đang lên kế hoạch tổ chức tiệc chia tay ông Jenkins vào thứ Sáu tới."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","opening ceremony","lễ khai mạc","noun","/ˈoʊ.pən.ɪŋ ˈser.ə.moʊ.ni/","The opening ceremony will begin at 10 a.m. sharp.","Lễ khai mạc sẽ bắt đầu đúng lúc 10 giờ sáng."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","contribute","đóng góp","verb","/kənˈtrɪb.juːt/","Each team member was asked to contribute ideas for the annual event.","Mỗi thành viên trong nhóm được yêu cầu đóng góp ý tưởng cho sự kiện thường niên."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","arrange","sắp xếp, tổ chức sự kiện hoặc kế hoạch","verb","/əˈreɪndʒ/","They arranged a dinner meeting with potential investors.","Họ đã sắp xếp một buổi ăn tối với các nhà đầu tư tiềm năng."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","corporate retreat","chuyến đi nghỉ của công ty để xây dựng đội ngũ","noun","/ˈkɔːr.pɚ.ət rɪˈtriːt/","The corporate retreat will be held at a resort near the lake.","Chuyến đi nghỉ công ty sẽ được tổ chức tại khu nghỉ dưỡng gần hồ."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","charity auction","đấu giá từ thiện","noun","/ˈtʃær.ə.t̬i ˈɑːk.ʃən/","The organization will host a charity auction next weekend.","Tổ chức này sẽ tổ chức một buổi đấu giá từ thiện vào cuối tuần tới."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","event planner","người tổ chức sự kiện","noun","/ɪˈvent ˈplæn.ɚ/","We hired an experienced event planner for the company retreat.","Chúng tôi đã thuê một người tổ chức sự kiện có kinh nghiệm cho chuyến nghỉ công ty."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","on time","đúng giờ","adverb","/ɑːn taɪm/","Please arrive on time for the opening ceremony.","Vui lòng đến đúng giờ cho buổi lễ khai mạc."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","in time","kịp lúc","adverb","/ɪn taɪm/","We arrived just in time for the keynote speech.","Chúng tôi đến vừa kịp lúc cho bài phát biểu chính."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","be involved in","tham gia vào, có liên quan đến","verb","/bi ɪnˈvɑːlvd ɪn/","He was heavily involved in organizing the annual banquet.","Anh ấy tham gia tích cực vào việc tổ chức tiệc thường niên."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","host a dinner","tổ chức bữa tối","verb","/hoʊst ə ˈdɪn.ɚ/","The CEO will host a dinner for the international delegates.","Giám đốc điều hành sẽ tổ chức bữa tối cho các đại biểu quốc tế."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","make it to","tham dự được, đến được nơi nào đó","verb","/meɪk ɪt tuː/","I hope you can make it to the reception this evening.","Tôi hy vọng bạn có thể đến buổi tiếp đón tối nay."
"Listening_Topics","Cac-su-kien-khac-nhau-LC","take place","diễn ra","verb","/teɪk pleɪs/","The awards ceremony will take place next Friday.","Lễ trao giải sẽ diễn ra vào thứ Sáu tới."
